,時間,本文
906,2022-11-11 14:36:34+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
907,2022-11-11 14:36:34+00:00,"金曜ロードショー
「そしてバトンは渡された」
観ちゃいました〜

やばーい大号泣😭😭😭😭😭

よしっ
お風呂入って寝るとしよう"
908,2022-11-11 14:36:34+00:00,そしてバトンは渡されたを見て顔面びっしゃびしゃなんだが
909,2022-11-11 14:36:34+00:00,金ロの「そしてバトンは渡された」大満足の映画だけど、それだけじゃなく衣装も全部素敵すぎて最高だった
910,2022-11-11 14:36:32+00:00,そしてバトンは渡された、号泣。
911,2022-11-11 14:36:32+00:00,@0 そしてバトンは渡された、後半だけ見て号泣してる明日友達の結婚式なのに目腫れませんように😭
912,2022-11-11 14:36:32+00:00,"そしてバトンは渡された
観るの3回目なのに今回もボロ泣きしちゃった😭😭

なんでこんなに慣れないんだわたし😅
そしてお父さんに涙腺激弱女ってことがバレてしまったアセアセ😅"
913,2022-11-11 14:36:32+00:00,"そして、バトンは渡された

血のつながらない親の間を、これまで4回も変わった優子。

現在は義理の父・森宮さんと2人で暮らしている。

様々な悩みを抱えながら、卒業式で演奏する「旅立ちの日に」を猛特訓する日々を送っていた。

#映画好きと繋がりたい  #映画垢　#映画 #そしてバトンは渡された https://t.co/I3I2x0ZJkn"
914,2022-11-11 14:36:32+00:00,"やっぱそしてバトンは渡されたは最高だぁ😭
芽郁ちゃんの演技には何度観ても泣かされます、、
#永野芽郁
#そしてバトンは渡された https://t.co/QZ3kn6Ow60"
915,2022-11-11 14:36:31+00:00,そしてバトンは渡された、ありえんぐらい泣いてしまって草 映画見に行こっかなー！と思ってたけど見に行かんくてよかったまじで涙と鼻水と嗚咽がやばい目が開かん🙄めちゃくちゃよかった……
916,2022-11-11 14:36:30+00:00,そしてバトンは渡された
917,2022-11-11 14:36:29+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
918,2022-11-11 14:36:28+00:00,そしてバトンは渡されたのこと忘れてた
919,2022-11-11 14:36:28+00:00,"『そして、バトンは渡された』

大泣き😭

現実でなかなかこんなことはないけど

ホントに良かった😭"
920,2022-11-11 14:36:27+00:00,そしてバトンは渡された、原作と違っててびっくりした…
921,2022-11-11 14:36:27+00:00,そして、バトンは渡されたを見て大号泣したヲタクです
922,2022-11-11 14:36:27+00:00,"たまたまやってた「そしてバトンは渡された」明日休みだしと、夜更かしマンな子供たちと見てたわけだけど…子供横にいるのに涙が我慢できず、我慢するどころか後半で涙とまらずw
久々にテレビで号泣してしまったwうんスッキリした!いい映画だったな！"
923,2022-11-11 14:36:27+00:00,そしてバトンは渡されたの1番楽しみにしてたEDRカットされてた
924,2022-11-11 14:36:27+00:00,そしてバトンは渡された、面白かったな…
925,2022-11-11 14:36:26+00:00,"そしてバトンは渡された見た…
よかった…"
926,2022-11-11 14:36:26+00:00,そしてバトンは渡された初めて観た……めっちゃ泣けた……石原さとみちゃんの表情がもうさ……泣くてあんなん。
927,2022-11-11 14:36:26+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
928,2022-11-11 14:36:25+00:00,そしてバトンは渡された見たから号泣だししんどいむり！！！
929,2022-11-11 14:36:25+00:00,"そして、バトンは渡された見て1人で大号泣してた😭😭😭本当に20越えてから一気に涙腺ガバガバで気づいたら泣いてて貰い泣きしててしんどい(笑)
本当にドラマ映画に感情移入しがちで気づいたら演者と一緒に泣いてるからもはや演者？(違う)"
930,2022-11-11 14:36:25+00:00,そしてバトンは渡されたをちょっとだけ観たけど劇場映画とは思えぬ
931,2022-11-11 14:36:25+00:00,"そしてバトンは渡された
めちゃよかった🥹病気までは気づけなかった🥹"
932,2022-11-11 14:36:25+00:00,"永野芽郁ちゃんにつられて見たらとんでもなく泣いた。ここ最近で1番泣いた。
そしてバトンは渡された
あ゛あ゛〜なんて素敵な映画なんだ"
933,2022-11-11 14:36:24+00:00,"そして、バトンは渡された
なかなか良かった"
934,2022-11-11 14:36:24+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
935,2022-11-11 14:36:24+00:00,そしてバトンは渡されたみてた〜よかった
936,2022-11-11 14:36:23+00:00,そしてバトンは渡された 普通にいい映画じゃん   絶賛鼻づまりがおきてる
937,2022-11-11 14:36:23+00:00,"『そして、バトンは渡された』
見たけど号泣
原作見よ"
938,2022-11-11 14:36:23+00:00,"そしてバトンは渡された、全部観てしまった。

最後の伏線回収はずるい！笑"
939,2022-11-11 14:36:23+00:00,"そして、バトンは渡された
主人公の周りの人たちがみんな良い人で心が温かくなる映画だった。ストーリーの入り込み方はなんとなく恋は光に近いものがあった気がする
来週はあな番
殺人鬼の黒島ちゃんをここまで儚く同情してしまうようなキャラに作り上げた七瀬さんのお芝居をたくさんの人に観て欲しい https://t.co/0SQSYlzN3f"
940,2022-11-11 14:36:21+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
941,2022-11-11 14:36:21+00:00,そして、バトンは渡された面白くて草
942,2022-11-11 14:36:20+00:00,そしてバトンは渡された初めて見たけど泣けた
943,2022-11-11 14:36:19+00:00,"そしてバトンは渡された
泣いた…寝る(⁠ ⁠；⁠∀⁠；⁠)ｽﾞﾋﾞｽﾞﾋﾞ"
944,2022-11-11 14:36:18+00:00,そしてバトンは渡された良かった
945,2022-11-11 14:36:17+00:00,"「そして、バトンは渡された」
凄く愛の詰まった映画だった😭"
946,2022-11-11 14:36:17+00:00,"そして、バトンは渡された見たけどさ…
都合良すぎて入り込めず…実の父はいいとしても他の二人は物分り良すぎてそうはならんやろ感がすごいな…原作はこの二人にも心の傷とかがあったりするのかな？病気だからとか自分らしくないとか知らんがなって思ってしまった。"
947,2022-11-11 14:36:17+00:00,"そして、バトンは渡された
めちゃくちゃ良い話だった"
948,2022-11-11 14:36:16+00:00,そしてバトンは渡された初めて見たけどとても良かった👏👏👏
949,2022-11-11 14:36:16+00:00,"そしてバトンは渡された。
見た
とにかく、優子ちゃんが、すくすく育ったのが何より素晴らしい

すずめの戸締まりみたーい(´・ω・｀)
新海さんの映画みたーい(´・ω・｀)
おもろいんかやー(´・ω・｀)"
950,2022-11-11 14:36:16+00:00,"そして、バトンは渡された。
名作すぎないか？？？これを映画館で見れてないの機会損失過ぎるぞ。"
951,2022-11-11 14:36:15+00:00,そしてバトンは渡されたで泣きすぎて目が痛いので明日また目が腫れます()
952,2022-11-11 14:36:15+00:00,"そしてバトンは渡されたで泣き過ぎた🤭
こうも泣くような話だったとはw"
953,2022-11-11 14:36:14+00:00,そして、バトンは渡された見て涙枯れるほど泣いた 特に終盤の結婚式のシーン泣きすぎて死ぬかと思った ちゃんと映画館で見れば良かったと後悔してる
954,2022-11-11 14:36:14+00:00,"そしてバトンは渡された
みたけど泣いたわ、"
955,2022-11-11 14:36:14+00:00,そして、バトンは渡された。伏線回収うますぎる。金ローでCM挟んだおかげでむしろ展開予想出来て良かった。
956,2022-11-11 14:36:13+00:00,そしてバトンは渡された、たまたまやってて見てたらすっごい泣いた😭
957,2022-11-11 14:36:13+00:00,そして、バトンは渡された 登場人物が皆いい人すぎて沢山泣いた
958,2022-11-11 14:36:13+00:00,"「そして、バトンは渡された」
初見でしたが、30分ほど泣き続けてしまいました💦"
959,2022-11-11 14:36:12+00:00,"そして、バトンは渡された。
誰も、バトンを落とさなかった。
ちゃんと、落とさない人を選んでたんだ。"
960,2022-11-11 14:36:12+00:00,"結婚願望無かったんだけど、そしてバトンは渡されたって映画今見てて悪くないなと言うか…
バトンを渡すって表現が私の中ですっと腑に落ちて私も自分の両親からバトンを受け取ってくれるような、そんな素敵な誰かと出会いたいな～て思えるようになったかも…！！"
961,2022-11-11 14:36:12+00:00,"そしてバトンは渡された
やばい感動する😭
ちょっと複雑たけどみんなに愛されて幸せ者だね😭"
962,2022-11-11 14:36:12+00:00,"｢そしてバトンは渡された｣ 
金曜ロードショー真剣に見ちゃった
久しぶりに泣く映画見た🥹"
963,2022-11-11 14:36:12+00:00,そしてバトンは渡された観終わったんやけど 昨日余命10年みて枯れるほど泣いてもうしばらく泣かんわ〜思ったし初めから観ててあれこれ泣かへんかもって思ったのに終盤でやられた…爆笑 それにしても涙腺ガバガバすぎて歳感じる、、、、、、
964,2022-11-11 14:36:11+00:00,"そして、バトンは渡された

気になるシーンが散りばめられてたからスって入った。良かった😭✨
家族大切にしよう🥲✨

 #wk_映画  #金ロー https://t.co/uVd5RQEiX0"
965,2022-11-11 14:36:11+00:00,そしてバトンは渡された見て泣いてしまった
966,2022-11-11 14:36:11+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
967,2022-11-11 14:36:11+00:00,"「そしてバトンは渡された」
観てたらぐしゃぐしゃに泣いてしまった。"
968,2022-11-11 14:36:10+00:00,"｢そしてバトンは渡された｣ものすごく
良い物語だった😭
2日連続で泣いたから、そろそろ目が
腫れそう💦"
969,2022-11-11 14:36:10+00:00,"そして、バトンは渡された
泣きすぎた😭😭😭
いろいろ考えさせられたなぁ"
970,2022-11-11 14:36:10+00:00,"そしてバトンは渡された最後15分くらいずっと泣きっぱだった
めっちゃ感動した
そして永野芽郁ほんとにかわいい
女優さんの中で1番好きなんよね"
971,2022-11-11 14:36:10+00:00,『そして、バトンは渡された』、観る前の話のイメージとは全然違ったけど、しんどさと温かさの混ざった親子と愛の話で良かったですね……ボロ泣きしてしまった……。自分から進んで観るタイプの映画じゃないので勧めて下さった某フォロワーに感謝
972,2022-11-11 14:36:09+00:00,"そして、バトンは渡された　映画観てたが
感動？っていうとなんか違うな　
君の膵臓をたべたい　を観た時のような
少し回りくどい話だったな。
実写化による　御涙頂戴　が含まれてる感もあるんで　原作との差異があるかもだし　一括りにはできないが。"
973,2022-11-11 14:36:09+00:00,"そしてバトンは渡されたみてしまった😢よかったとっても。またみよう。りかさん好き。お父さんたちも。本も読もう！いいものみれた😌 
#そしてバトンは渡された"
974,2022-11-11 14:36:09+00:00,そしてバトンは渡されたやばかった
975,2022-11-11 14:36:08+00:00,"そしてバトンは渡された面白かった〜
あとキャストさんたちが着てるお洋服がめちゃくちゃかわいすぎる"
976,2022-11-11 14:36:08+00:00,"金ローのそしてバトンは渡された見たけどばりやばいやん
ママと2人して大号泣なんやけど
くそ泣けたわ"
977,2022-11-11 14:36:06+00:00,そして、バトンは渡された　観ながら最後15分くらいずっと泣いちゃったよぉ…😭りかさんは奔放だったけど優子ちゃんのために選んだお父さんが全員優しくて素敵な人だったの、ほんとに優子ちゃんの幸せだけを考えてたんだろうな…
978,2022-11-11 14:36:05+00:00,"そしてバトンは渡された
めちゃくちゃ感動した
めちゃくちゃ泣いてしまった、"
979,2022-11-11 14:36:05+00:00,金曜ロードショー「そして、バトンは渡された」最高だったね(´；ω；`)映画は初見だったけど、すごく良かった〜😢😢 https://t.co/1sbJBADETT
980,2022-11-11 14:36:04+00:00,「そしてバトンは渡された」で父親がagnes b.の腕時計を娘にプレゼントするんだな。
981,2022-11-11 14:36:04+00:00,そしてバトンは渡されたって初めて見たけど見やすい映画だった。長く感じなかったな～。
982,2022-11-11 14:36:04+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
983,2022-11-11 14:36:03+00:00,"そして、バトンは渡された、初見だけど途中からなんとなくこんな感じになるのかなと薄々分かってはいたけど、それでもいい話だった。

…エンディング直後に次週あな番は人の心が無さすぎんか？？？"
984,2022-11-11 14:36:03+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
985,2022-11-11 14:36:03+00:00,そしてバトンは渡された観て大号泣😭😭😭
986,2022-11-11 14:36:02+00:00,"RT @oricon: 【📺今夜21:00】#金曜ロードショー

『そして、バトンは渡された』
地上波初放送❗驚きと感動…""家族""の物語

💬永野芽郁＆田中圭が親子役
「ぜひ大切な人とご覧ください」🎹✨
https://t.co/eIJtRXbXMS

#永野芽郁 #田中圭 #…"
987,2022-11-11 14:36:02+00:00,"K-POP関係なくて申し訳ないんだけど…
『そしてバトンは渡された』
いい映画すぎて大泣きです。
本をまたもう一度読みたいって思わせてくれるそんな映画だったな…
#そしてバトンは渡された"
988,2022-11-11 14:36:02+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」まで、あと1️⃣5️⃣分

#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https://t.co/srv84PHm6c"
989,2022-11-11 14:36:02+00:00,"そしてバトンは渡された良すぎた😭
映画やってる時観に行きたかったけど観に行けなくってまあいいやって思ってたけど、いざ観てみるとちゃんと映画館に観に行けばよかったっていう後悔がすごい"
990,2022-11-11 14:36:02+00:00,「そしてバトンは渡された｣結局全部見てしまった。泣いた…。
991,2022-11-11 14:36:01+00:00,"そしてバトンは渡された 見た
映画見に行きたいって思ってて行けなかったやつなんだけど、号泣すぎてたぶん映画館じゃまともに見れなかった、、
石原さとみもめいちゃんも演技やられる😭"
992,2022-11-11 14:36:01+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
993,2022-11-11 14:36:01+00:00,"そしてバトンは渡された、5,6回泣いたしめちゃヒントあったのにぜ〜んぜん気付かなくてええ！？！？あっそういうこと！？？てなってた
そして何より石原さとみが美しすぎて可愛すぎて……最高じゃった……"
994,2022-11-11 14:36:01+00:00,"そしてバトンは渡された見た。
泣いたいやもうほんと泣いた。"
995,2022-11-11 14:36:00+00:00,そしてバトンは渡された、金ローで見たけど、終盤、ずっーと、安定の大号泣。そして、原作読みたくなった、、
996,2022-11-11 14:36:00+00:00,「そして、バトンは渡された」すごい泣いたー。思ってたのと違う！みんな優しくて愛情溢れる幸せな映画だった
997,2022-11-11 14:35:59+00:00,そしてバトンは渡された、良い人しか出てこなくて温かい話だった☺️
998,2022-11-11 14:35:59+00:00,"めっちゃ泣いちゃった(；∀； )
📺️金ロー 🎬️「そして、バトンは渡された」

いい映画でした🍀

2022/11/11(金)"
999,2022-11-11 14:35:59+00:00,"そしてバトンは渡された泣いた〜
来週もけいくんありがとうございます！#田中圭 #手塚翔太  #あな番 #あなたの番です劇場版 https://t.co/l165Rbfsjb"
1000,2022-11-11 14:35:58+00:00,"そして、バトンは渡された

を観ながら終わらせました。

怖いから数回に分けたけど、
サンゾーメソッド丸パクリ(/ｰ▽︎ｰ)/ﾌﾌﾌ...

#ロマサガRS https://t.co/CFuWg64fLU"
1001,2022-11-11 14:35:57+00:00,"オウチ映画『そして、バトンは渡された』
映画館に見に行こうか悩んでいるうちに見逃した作品。
話はすごく面白かった。
原作は読んだことがないので読んでみようかな。"
1002,2022-11-11 14:35:56+00:00,"インスパイアソングめちゃくちゃ良いのでみんなこの余韻のまま聞いて…
 #そしてバトンは渡された 
SHE'S - Chained【Official Audio】(主演・永野芽郁×田中圭×石原さとみ 映画『そして、バトンは渡された』インスパイア... https://t.co/NJPJjS4Cbw @YouTubeより"
1003,2022-11-11 14:35:56+00:00,『そして、バトンは渡された』めっちゃ良かったなぁぁぁ泣いた。
1004,2022-11-11 14:35:56+00:00,"「そして、バトンは渡された」
原作知ってるけど号泣した😭
結婚式の森宮さんのことば素敵なんだよなぁ、、、"
1005,2022-11-11 14:35:55+00:00,"映画そして、バトンは渡された最後の1時間しか見てないけどズビズビ泣きながら見てしまった

途中からみたせいで話が分からず親と謎解きしながら見てたけど気づいたら二人で泣いてた"
1006,2022-11-11 14:35:55+00:00,"そしてバトンは渡された
ギャン泣き😭😭😭"
1007,2022-11-11 14:35:55+00:00,"そしてバトンは渡された、小説で話題になった時からずっと読みたくて、映画もみたくて、やっとみれた
久しぶりに映画見たけど、めちゃくちゃよかった"
1008,2022-11-11 14:35:55+00:00,そしてバトンは渡されたで泣き過ぎて画面見えなくなった 良い人しか出てこないすごい物語だ…
1009,2022-11-11 14:35:54+00:00,"RT @oricon: 【📺今夜21:00】#金曜ロードショー

『そして、バトンは渡された』
地上波初放送❗驚きと感動…""家族""の物語

💬永野芽郁＆田中圭が親子役
「ぜひ大切な人とご覧ください」🎹✨
https://t.co/eIJtRXbXMS

#永野芽郁 #田中圭 #…"
1010,2022-11-11 14:35:54+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」まもなくです

#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https://t.co/LEvyUMRyzr"
1011,2022-11-11 14:35:54+00:00,"そしてバトンは渡された

私には来ない瞬間かもしれないけど、グッと来た。"
1012,2022-11-11 14:35:53+00:00,そしてバトンは渡されたを見て大号泣したところ😭ふぅ
1013,2022-11-11 14:35:53+00:00,"そして、バトンは渡された

映画で大号泣した大好きな映画
金ローで見てもやっぱり大号泣だったし
結末わかってるからこそ最初から泣けた

昨日今日と涙活してるな〜"
1014,2022-11-11 14:35:52+00:00,金曜ロードショーのそしてバトンは渡された。良かった。号泣した。ドライアイ治ったかもってくらい泣いた。たまにああいう暖かい話見たくなるよね
1015,2022-11-11 14:35:52+00:00,そしてバトンは渡された良
1016,2022-11-11 14:35:51+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1017,2022-11-11 14:35:51+00:00,"そしてバトンは渡された

初めて見たけどボロ泣きだよ。
素敵な作品だった！"
1018,2022-11-11 14:35:50+00:00,"""  そしてバトンは渡された ""
何回観ても泣いちゃう !! 泣きすぎて寝れないよ笑
ピアノのシーンは特に泣いた !!
(全部泣いたけど笑)
 #金曜ロードショー  #そしてバトンは渡された https://t.co/iQEgUbOoN7"
1019,2022-11-11 14:35:50+00:00,【ネタバレ解説】「そして、バトンは渡された」みぃたんや家族の秘密とは？【金曜ロードショー放送中】（映画.com） - Yahoo!ニュース https://t.co/jVXvrrxRmx
1020,2022-11-11 14:35:50+00:00,"そして、バトンは渡された
めっちゃ泣いた～～

親子愛、家族愛にことさら弱くなった30代。
はぁ"
1021,2022-11-11 14:35:50+00:00,そしてバトンは渡された、やっぱり泣いた…
1022,2022-11-11 14:35:50+00:00,そしてバトンは渡されたみて大号泣だよー映画館でも鼻水止まらんかったのにいー
1023,2022-11-11 14:35:49+00:00,"そして、バトンは渡された
号泣した😭母の愛"
1024,2022-11-11 14:35:49+00:00,"そしてバトンは渡された見てよかった😭
なるほど納得の展開で泣いた"
1025,2022-11-11 14:35:49+00:00,"そして、バトンは渡されたってこんなに涙出るやつだったんだ！🥺
#そしてバトンは渡された #号泣"
1026,2022-11-11 14:35:48+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1027,2022-11-11 14:35:48+00:00,たまに映画をフルで見てみよう、と金曜ロードショーで「そして、バトンは渡された」観賞。基本的に映画は見慣れていないことで何を見ても面白いので、伏線回収パートも「これ、さっきのあの…！」と見入った。たまに号泣したいな、と思ってたけどできなかったのが残念
1028,2022-11-11 14:35:48+00:00,"「そして、バトンは渡された」
結局後半見入っちゃったな。

これってまとまった物語だから感動的な話になるけれど、現実で起きた場合、少しでも切り取られたり、一人が恨みの感情を持った時点で破綻するだろうなと。

※小説ってすごいなってプラスの意味です。"
1029,2022-11-11 14:35:48+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1030,2022-11-11 14:35:47+00:00,そしてバトンは渡された
1031,2022-11-11 14:35:46+00:00,"RT @livedoornews: 【地上波初】金曜ロードショー、『そして、バトンは渡された』『あなたの番です 劇場版』放送決定
https://t.co/RJjFEVHlxg

11月11日には2019年の本屋大賞受賞作を映画化した『そして、バトンは渡された』を放送。18日に…"
1032,2022-11-11 14:35:46+00:00,"そしてバトンは渡された
ただただ感動して泣いてしまった
みんな良い人すぎるよ……"
1033,2022-11-11 14:35:45+00:00,そしてバトンは渡された、映画館で観たら号泣する自信があったから超観たかったけど結局いかなかったんだけど今みたらめちゃくちゃないた(当たり前体操) 不滅のあなたへのグーグー編くらい泣きそうになったけど妹がいたので自重しました
1034,2022-11-11 14:35:44+00:00,"あ〜久しぶりに泣いた
そしてバトンは渡されたいい話しすぎた"
1035,2022-11-11 14:35:44+00:00,配信みながらそしてバトンは渡された見ながら号泣してた
1036,2022-11-11 14:35:43+00:00,"そして、バトンは渡された
良かったな…"
1037,2022-11-11 14:35:43+00:00,"「そして、バトンは渡された」オンエア感想…
自分好みの愛を手に入れるって、たいっへんね〜(^o^;"
1038,2022-11-11 14:35:41+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1039,2022-11-11 14:35:41+00:00,今日の金曜ロードショーの「そしてバトンは渡された」見たけど泣いた
1040,2022-11-11 14:35:41+00:00,"RT @kinro_ntv: 🎹「そして、バトンは渡された」🍳
📺今夜9時　地上波初放送✨
#永野芽郁 #田中圭 #岡田健史 #稲垣来泉 #朝比奈彩 #安藤裕子 #戸田菜穂 #木野花 #石原さとみ／ #大森南朋 #市村正親 #そしてバトンは渡された https://t.co/q…"
1041,2022-11-11 14:35:41+00:00,そしてバトンは渡された泣くの我慢しすぎて涙で目ん玉飛んでいくかと思うぐらい最後ブワァって目から大量のシャワー出た😇
1042,2022-11-11 14:35:41+00:00,『そして、バトンは渡された』はキャスティングが本当にイメージにピッタリ。MVPは森宮さんの田中圭
1043,2022-11-11 14:35:40+00:00,"金ロー『そしてバトンは渡された』ってやつ気になって観たけど…
感動しすぎて大号泣した😭
感動系ダメだ…涙腺崩壊するw
てか年々涙腺緩くなってるw(特に最近映画とかですぐ泣く)"
1044,2022-11-11 14:35:40+00:00,"そして、バトンは渡された

泣いた…いい人しかいない…"
1045,2022-11-11 14:35:40+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1046,2022-11-11 14:35:39+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1047,2022-11-11 14:35:39+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1048,2022-11-11 14:35:39+00:00,"『そしてバトンは渡された』観終わった。読んでるはずなのにぜんぜん話を覚えていない。だから楽しめた……とは言えない。所々映像化するとキツいとこがあったので…
小説ならこんなことにならないのに……"
1049,2022-11-11 14:35:39+00:00,"そして、バトンは渡された
いやー泣くだろう泣くだろうと思ってたけど、やっぱり大号泣でしたわ
鼻水もダラダラ出るくらい泣いた
とても素敵な作品でした🥹"
1050,2022-11-11 14:35:38+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1051,2022-11-11 14:35:38+00:00,そしてバトンは渡された、見たらめっちゃ泣いた。明日浮腫んでしまうよ
1052,2022-11-11 14:35:38+00:00,アカンわ。そして、バトンは渡されたエグいほど泣いてる。2周目以降でド頭からずっと泣いてる。
1053,2022-11-11 14:35:38+00:00,途中からだけどそしてバトンは渡されたを観てた 永野芽郁ちゃんが可愛すぎた…
1054,2022-11-11 14:35:38+00:00,そしてバトンは渡された めちゃくちゃ泣いたんですけど
1055,2022-11-11 14:35:38+00:00,"そしてバトンは渡された途中から見た
目頭が熱い
面白かった"
1056,2022-11-11 14:35:37+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」ご覧頂きありがとうございました。

来週は「#あなたの番です 劇場版」地上波初放送
社会現象となったドラマをまさかの映画化
もしもあの日“交換殺人ゲーム”が始まらなかったら…
豪華客船上で、新たな連続殺人が‼️
#原田知…"
1057,2022-11-11 14:35:36+00:00,たまたま見始めた「そしてバトンは渡された」めっちゃ泣いた〜鼻水が止まらない〜〜
1058,2022-11-11 14:35:36+00:00,"気持ち悪くなるほど泣きすぎてしまった😭😭😭😭😭

とんでもなく感情移入。。。

どんなときも笑っていればシアワセは転がってくる

【そして、バトンは渡された】"
1059,2022-11-11 14:35:36+00:00,金曜ロードショーの「そして、バトンは渡された」めちゃくちゃ泣きました😭😭2年前に原作を読んでるのに内容をほとんど覚えてなかった😅💦
1060,2022-11-11 14:35:34+00:00,"そして、バトンは渡された

泣けた〜"
1061,2022-11-11 14:35:33+00:00,そしてバトンは渡された、ギャンギャンに泣いちゃってどうしよう…感動しすぎてタオルビッショビショだしやばい
1062,2022-11-11 14:35:32+00:00,"そしてバトンは渡された
映画やってた時見に行きたいなと思ってたけど、家で良かったかも…
爆泣きなんですけど😭😭😭
なんやこの話…思い出してまた泣けてくる…"
